id,date,open,high,low,close,volume,market_capital
4995,2020/2/17,11770.30 ,11775.56 ,11724.82 ,11763.51 ,4165125.00 ,35535173.00 
4996,2020/2/18,11700.91 ,11717.10 ,11642.95 ,11648.98 ,4315111.00 ,35190998.00 
4997,2020/2/19,11655.37 ,11783.43 ,11654.16 ,11758.84 ,4774544.00 ,35522944.00 
4998,2020/2/20,11785.78 ,11827.83 ,11714.15 ,11725.09 ,4743317.00 ,35419877.00 
4999,2020/2/21,11721.16 ,11755.17 ,11661.63 ,11686.35 ,4500184.00 ,35303088.00 
5000,2020/2/24,11615.28 ,11615.28 ,11512.08 ,11534.87 ,5394033.00 ,34845763.00 
5001,2020/2/25,11506.74 ,11567.09 ,11415.47 ,11540.23 ,5387661.00 ,34861533.00 
5002,2020/2/26,11468.60 ,11494.22 ,11408.06 ,11433.62 ,6218057.00 ,34539238.00 
5003,2020/2/27,11436.96 ,11470.23 ,11274.52 ,11292.17 ,7211740.00 ,34114582.00 
5004,2020/3/2,11184.66 ,11282.05 ,11049.85 ,11170.46 ,7284842.00 ,33781455.00 
5005,2020/3/3,11279.86 ,11390.24 ,11279.86 ,11327.72 ,6007281.00 ,34256120.00 
5006,2020/3/4,11368.25 ,11392.35 ,11297.81 ,11392.35 ,5039075.00 ,34453455.00 
5007,2020/3/5,11454.65 ,11525.32 ,11454.65 ,11514.82 ,5060603.00 ,34823503.00 
5008,2020/3/6,11471.36 ,11471.36 ,11310.32 ,11321.81 ,5659175.00 ,34240533.00 
5009,2020/3/9,11221.76 ,11221.76 ,10977.64 ,10977.64 ,9368411.00 ,33200850.00 
5010,2020/3/10,10907.62 ,11032.47 ,10830.22 ,11003.54 ,8600866.00 ,33277831.00 
5011,2020/3/11,11022.82 ,11088.23 ,10885.91 ,10893.75 ,7389097.00 ,32945706.00 
5012,2020/3/12,10845.39 ,10845.39 ,10359.67 ,10422.32 ,10401683.00 ,31519554.00 
5013,2020/3/13,10091.03 ,10171.20 ,9636.15 ,10128.87 ,11980302.00 ,30628772.00 
5014,2020/3/16,10069.42 ,10130.80 ,9717.77 ,9717.77 ,7645539.00 ,29388407.00 
5015,2020/3/17,9538.64 ,9677.07 ,9371.35 ,9439.63 ,8206236.00 ,28540324.00 
5016,2020/3/18,9453.98 ,9509.61 ,9218.67 ,9218.67 ,7506547.00 ,27871813.00 
5017,2020/3/19,9085.28 ,9085.28 ,8523.63 ,8681.34 ,10417337.00 ,26248699.00 
5018,2020/3/20,8816.86 ,9264.42 ,8816.86 ,9234.09 ,8313012.00 ,27916072.00 
5019,2020/3/23,9025.55 ,9029.52 ,8750.14 ,8890.03 ,5434939.00 ,26879366.00 
5020,2020/3/24,9083.78 ,9415.64 ,9083.78 ,9285.62 ,5685711.00 ,28075229.00 
5021,2020/3/25,9426.43 ,9722.37 ,9426.43 ,9644.75 ,6311030.00 ,29160191.00 
5022,2020/3/26,9667.14 ,9739.73 ,9565.02 ,9736.36 ,4963011.00 ,29436209.00 
5023,2020/3/27,9807.90 ,9954.86 ,9691.14 ,9698.92 ,5715888.00 ,29324717.00 
5024,2020/3/30,9571.22 ,9655.70 ,9415.52 ,9629.43 ,4590872.00 ,29113585.00 
5025,2020/3/31,9689.62 ,9789.81 ,9630.30 ,9708.06 ,4717261.00 ,29357615.00 
5026,2020/4/1,9726.20 ,9736.00 ,9663.63 ,9663.63 ,4180562.00 ,29224321.00 
5027,2020/4/6,9707.75 ,9818.74 ,9651.52 ,9818.74 ,5242549.00 ,29692113.00 
5028,2020/4/7,9928.16 ,10039.15 ,9928.16 ,9996.39 ,5596397.00 ,30232125.00 
5029,2020/4/8,10010.64 ,10149.76 ,9984.66 ,10137.47 ,5578131.00 ,30662463.00 
5030,2020/4/9,10173.26 ,10246.84 ,10092.36 ,10119.43 ,5230196.00 ,30614232.00 
5031,2020/4/10,10105.43 ,10165.12 ,10103.77 ,10157.61 ,4155990.00 ,30729481.00 
5032,2020/4/13,10147.56 ,10179.40 ,10080.65 ,10099.22 ,4698370.00 ,30554851.00 
5033,2020/4/14,10130.65 ,10344.13 ,10130.65 ,10332.94 ,5363296.00 ,31261996.00 
5034,2020/4/15,10366.77 ,10461.84 ,10366.77 ,10447.21 ,5647516.00 ,31608704.00 
5035,2020/4/16,10385.78 ,10425.29 ,10317.13 ,10375.48 ,4829966.00 ,31391686.00 
5036,2020/4/17,10554.55 ,10710.15 ,10552.58 ,10597.04 ,6364036.00 ,32062352.00 
5037,2020/4/20,10612.45 ,10637.64 ,10542.96 ,10586.71 ,3968793.00 ,32053573.00 
5038,2020/4/21,10544.80 ,10544.80 ,10278.95 ,10288.42 ,5920573.00 ,31162770.00 
5039,2020/4/22,10256.11 ,10310.85 ,10140.09 ,10307.74 ,5260027.00 ,31223249.00 
5040,2020/4/23,10370.13 ,10462.70 ,10294.88 ,10366.51 ,4677068.00 ,31403335.00 
5041,2020/4/24,10367.97 ,10386.93 ,10324.20 ,10347.36 ,4052771.00 ,31345201.00 
5042,2020/4/27,10407.49 ,10578.96 ,10407.49 ,10567.27 ,5540788.00 ,32011475.00 
5043,2020/4/28,10580.25 ,10620.52 ,10537.71 ,10616.06 ,5400871.00 ,32160852.00 
5044,2020/4/29,10656.40 ,10794.83 ,10656.40 ,10772.22 ,5678828.00 ,32635872.00 
5045,2020/4/30,10826.26 ,11012.78 ,10826.26 ,10992.14 ,6546009.00 ,33299976.00 
5046,2020/5/4,10781.51 ,10781.51 ,10658.50 ,10720.48 ,5765177.00 ,32480361.00 
5047,2020/5/5,10756.95 ,10833.53 ,10735.01 ,10774.61 ,4705783.00 ,32644234.00 
5048,2020/5/6,10771.09 ,10828.73 ,10708.10 ,10774.98 ,5314704.00 ,32645801.00 
5049,2020/5/7,10778.53 ,10890.87 ,10775.16 ,10842.92 ,4780230.00 ,32851804.00 
5050,2020/5/8,10883.22 ,10970.70 ,10883.22 ,10901.42 ,5098107.00 ,33027631.00 
5051,2020/5/11,10942.18 ,11039.11 ,10942.18 ,11013.26 ,5458626.00 ,33366567.00 
5052,2020/5/12,10974.51 ,10974.51 ,10854.51 ,10879.47 ,5014964.00 ,32961696.00 
5053,2020/5/13,10861.01 ,10938.27 ,10828.93 ,10938.27 ,4751016.00 ,33141126.00 
5054,2020/5/14,10894.17 ,10894.17 ,10777.46 ,10780.88 ,5561899.00 ,32664293.00 
5055,2020/5/15,10833.16 ,10904.01 ,10730.55 ,10814.92 ,4835287.00 ,32767465.00 
5056,2020/5/18,10753.21 ,10812.87 ,10730.70 ,10740.55 ,4741087.00 ,32545078.00 
5057,2020/5/19,10812.79 ,10924.79 ,10812.79 ,10860.44 ,5142779.00 ,32908946.00 
5058,2020/5/20,10892.76 ,10933.98 ,10860.15 ,10907.80 ,4509534.00 ,33051008.00 
5059,2020/5/21,10933.21 ,11021.66 ,10933.21 ,11008.31 ,4885891.00 ,33357594.00 
5060,2020/5/22,10977.55 ,10977.55 ,10804.56 ,10811.15 ,5054277.00 ,32760767.00 
5061,2020/5/25,10812.94 ,10874.54 ,10719.25 ,10871.18 ,4139816.00 ,32947708.00 
5062,2020/5/26,10903.32 ,11046.22 ,10903.32 ,10997.21 ,5106168.00 ,33322806.00 
5063,2020/5/27,11023.93 ,11069.72 ,10972.25 ,11014.66 ,4721324.00 ,33377669.00 
5064,2020/5/28,11040.62 ,11087.53 ,10915.30 ,10944.19 ,5239764.00 ,33163185.00 
5065,2020/5/29,10921.16 ,10965.03 ,10861.90 ,10942.16 ,5508327.00 ,33154692.00 
5066,2020/6/1,10971.40 ,11109.29 ,10971.40 ,11079.02 ,4975164.00 ,33571006.00 
5067,2020/6/2,11109.27 ,11170.49 ,11102.97 ,11127.93 ,4974734.00 ,33717996.00 
5068,2020/6/3,11182.52 ,11330.52 ,11182.52 ,11320.16 ,6431206.00 ,34299230.00 
5069,2020/6/4,11373.94 ,11425.42 ,11341.58 ,11393.23 ,5944102.00 ,34520061.00 
5070,2020/6/5,11418.01 ,11482.36 ,11411.94 ,11479.40 ,5782637.00 ,34781085.00 
5071,2020/6/8,11539.00 ,11631.89 ,11528.44 ,11610.32 ,6425750.00 ,35176129.00 
5072,2020/6/9,11600.61 ,11640.45 ,11537.38 ,11637.11 ,5177011.00 ,35256456.00 
5073,2020/6/10,11635.99 ,11740.90 ,11621.02 ,11720.16 ,5625828.00 ,35507866.00 
5074,2020/6/11,11738.49 ,11771.12 ,11516.59 ,11535.77 ,7133820.00 ,34948779.00 
5075,2020/6/12,11406.54 ,11442.30 ,11244.64 ,11429.94 ,6821881.00 ,34628069.00 
5076,2020/6/15,11436.28 ,11469.84 ,11299.45 ,11306.26 ,5612526.00 ,34254816.00 
5077,2020/6/16,11380.67 ,11542.25 ,11380.67 ,11511.64 ,5551224.00 ,34876791.00 
5078,2020/6/17,11525.50 ,11550.32 ,11482.32 ,11534.59 ,5429872.00 ,34945565.00 
5079,2020/6/18,11534.20 ,11567.42 ,11485.39 ,11548.33 ,5589608.00 ,34985865.00 
5080,2020/6/19,11557.27 ,11584.88 ,11542.37 ,11549.86 ,6809199.00 ,35000106.00 
5081,2020/6/22,11553.91 ,11632.88 ,11553.91 ,11572.93 ,5081058.00 ,35069307.00 
5082,2020/6/23,11618.42 ,11679.40 ,11530.85 ,11612.36 ,5731275.00 ,35189212.00 
5083,2020/6/24,11647.86 ,11701.23 ,11637.79 ,11660.67 ,5087067.00 ,35334743.00 
5084,2020/6/29,11608.80 ,11608.80 ,11500.65 ,11542.62 ,5483857.00 ,34976681.00 
5085,2020/6/30,11563.60 ,11638.00 ,11563.60 ,11621.24 ,5238990.00 ,35225696.00 
5086,2020/7/1,11622.64 ,11736.39 ,11622.64 ,11703.42 ,5812063.00 ,35478973.00 
5087,2020/7/2,11694.10 ,11805.21 ,11690.95 ,11805.14 ,6091006.00 ,35742268.00 
5088,2020/7/3,11857.90 ,11933.59 ,11857.90 ,11909.16 ,6484752.00 ,36056156.00 
5089,2020/7/6,11941.84 ,12116.70 ,11941.84 ,12116.70 ,7916423.00 ,36682363.00 
5090,2020/7/7,12176.79 ,12249.95 ,12028.57 ,12092.97 ,7651045.00 ,36610318.00 
5091,2020/7/8,12086.13 ,12190.27 ,12083.84 ,12170.19 ,6363746.00 ,36841746.00 
5092,2020/7/9,12222.90 ,12273.43 ,12181.34 ,12192.69 ,6645387.00 ,36908322.00 
5093,2020/7/10,12250.44 ,12253.58 ,12030.20 ,12073.68 ,7031694.00 ,36546429.00 
5094,2020/7/13,12109.61 ,12216.24 ,12109.61 ,12211.56 ,6140389.00 ,36963746.00 
5095,2020/7/14,12202.89 ,12228.31 ,12143.91 ,12209.01 ,6197831.00 ,36953945.00 
5096,2020/7/15,12233.99 ,12320.48 ,12162.52 ,12202.85 ,6756734.00 ,36936196.00 
5097,2020/7/16,12173.04 ,12220.93 ,12107.04 ,12157.74 ,5770300.00 ,36799368.00 
5098,2020/7/17,12195.72 ,12266.93 ,12144.62 ,12181.56 ,5938809.00 ,36870297.00 
5099,2020/7/20,12205.25 ,12221.33 ,12065.80 ,12174.54 ,5326683.00 ,36849412.00 
5100,2020/7/21,12242.32 ,12450.16 ,12242.32 ,12397.55 ,6781208.00 ,37522975.00 
5101,2020/7/22,12389.76 ,12486.95 ,12389.40 ,12473.27 ,6475848.00 ,37751551.00 
5102,2020/7/23,12423.02 ,12429.76 ,12347.86 ,12413.04 ,6566842.00 ,37570890.00 
5103,2020/7/24,12467.43 ,12502.84 ,12266.55 ,12304.04 ,7302839.00 ,37240619.00 
5104,2020/7/27,12618.69 ,12686.36 ,12586.91 ,12588.30 ,6497324.00 ,38095362.00 
5105,2020/7/28,12951.72 ,13031.70 ,12533.19 ,12586.73 ,7749667.00 ,38089529.00 
5106,2020/7/29,12530.74 ,12660.87 ,12488.01 ,12540.97 ,5900556.00 ,37951813.00 
5107,2020/7/30,12691.86 ,12769.47 ,12616.83 ,12722.92 ,5882978.00 ,38500318.00 
5108,2020/7/31,12653.46 ,12733.48 ,12635.71 ,12664.80 ,5953761.00 ,38331885.00 
5109,2020/8/3,12642.73 ,12673.02 ,12506.59 ,12513.03 ,5837095.00 ,37882015.00 
5110,2020/8/4,12577.88 ,12709.92 ,12577.88 ,12709.92 ,6164234.00 ,38477392.00 
5111,2020/8/5,12762.34 ,12816.39 ,12739.99 ,12802.30 ,7039886.00 ,38755796.00 
5112,2020/8/6,12894.24 ,12971.87 ,12851.20 ,12913.50 ,7232775.00 ,39071563.00 
5113,2020/8/7,12901.43 ,12912.63 ,12791.18 ,12828.87 ,6458649.00 ,38814154.00 
5114,2020/8/10,12786.80 ,12933.16 ,12786.80 ,12894.00 ,6577589.00 ,38999980.00 
5115,2020/8/11,12856.46 ,12906.01 ,12780.19 ,12780.19 ,6378786.00 ,38656744.00 
5116,2020/8/12,12713.63 ,12730.96 ,12625.54 ,12670.35 ,6351198.00 ,38325581.00 
5117,2020/8/13,12758.87 ,12812.80 ,12717.13 ,12763.13 ,6178740.00 ,38606291.00 
5118,2020/8/14,12709.97 ,12801.31 ,12679.19 ,12795.46 ,6385965.00 ,38708291.00 
5119,2020/8/17,12813.94 ,12956.11 ,12800.69 ,12956.11 ,7363417.00 ,39193332.00 
5120,2020/8/18,12974.96 ,12981.58 ,12840.25 ,12872.14 ,6843591.00 ,38939021.00 
5121,2020/8/19,12904.84 ,12950.11 ,12778.64 ,12778.64 ,7199535.00 ,38655796.00 
5122,2020/8/20,12764.75 ,12764.75 ,12144.76 ,12362.64 ,10808931.00 ,37396598.00 
5123,2020/8/21,12462.52 ,12638.65 ,12462.52 ,12607.84 ,6617437.00 ,38136804.00 
5124,2020/8/24,12629.78 ,12702.94 ,12567.95 ,12647.13 ,5964445.00 ,38254992.00 
5125,2020/8/25,12706.40 ,12814.56 ,12698.85 ,12758.25 ,6638302.00 ,38592496.00 
5126,2020/8/26,12768.96 ,12833.29 ,12734.69 ,12833.29 ,5896934.00 ,38818687.00 
5127,2020/8/27,12888.65 ,12960.68 ,12786.45 ,12797.31 ,7593252.00 ,38709068.00 
5128,2020/8/28,12759.30 ,12799.16 ,12674.57 ,12728.85 ,6774001.00 ,38502624.00 
5129,2020/8/31,12763.44 ,12831.38 ,12591.45 ,12591.45 ,7567454.00 ,38095043.00 
5130,2020/9/1,12617.39 ,12703.28 ,12565.83 ,12703.28 ,7167104.00 ,38432335.00 
5131,2020/9/2,12772.43 ,12802.61 ,12646.47 ,12699.50 ,6761533.00 ,38421211.00 
5132,2020/9/3,12774.97 ,12857.79 ,12732.32 ,12757.97 ,8851967.00 ,38597746.00 
5133,2020/9/4,12645.92 ,12655.67 ,12559.78 ,12637.95 ,8831958.00 ,38235681.00 
5134,2020/9/7,12645.93 ,12725.05 ,12575.36 ,12601.40 ,8517685.00 ,38127019.00 
5135,2020/9/8,12637.42 ,12702.55 ,12614.72 ,12663.56 ,7166397.00 ,38314770.00 
5136,2020/9/9,12592.18 ,12616.57 ,12480.50 ,12608.58 ,7663239.00 ,38150100.00 
5137,2020/9/10,12665.74 ,12708.64 ,12650.40 ,12691.75 ,7558292.00 ,38395373.00 
5138,2020/9/11,12697.46 ,12701.79 ,12616.68 ,12675.95 ,7457620.00 ,38352729.00 
5139,2020/9/14,12680.41 ,12793.07 ,12680.41 ,12787.82 ,5970714.00 ,38690103.00 
5140,2020/9/15,12787.42 ,12857.73 ,12773.23 ,12845.65 ,6115853.00 ,38865331.00 
5141,2020/9/16,12989.81 ,13021.68 ,12948.72 ,12976.76 ,6346241.00 ,39254603.00 
5142,2020/9/17,12920.15 ,12972.52 ,12851.52 ,12872.74 ,5839451.00 ,38940041.00 
5143,2020/9/18,12858.60 ,12927.81 ,12841.09 ,12875.62 ,6121502.00 ,38949553.00 
5144,2020/9/21,12874.61 ,12952.31 ,12795.09 ,12795.12 ,6119694.00 ,38706050.00 
5145,2020/9/22,12786.91 ,12786.91 ,12632.74 ,12645.51 ,6036770.00 ,38253691.00 
5146,2020/9/23,12656.30 ,12700.89 ,12548.07 ,12583.88 ,5513876.00 ,38067473.00 
5147,2020/9/24,12487.48 ,12487.48 ,12264.38 ,12264.38 ,7819019.00 ,37095128.00 
5148,2020/9/25,12312.94 ,12385.81 ,12149.81 ,12232.91 ,6649496.00 ,37003004.00 
5149,2020/9/28,12282.36 ,12462.76 ,12282.36 ,12462.76 ,5029633.00 ,37698064.00 
5150,2020/9/29,12488.10 ,12571.34 ,12429.72 ,12467.73 ,5160203.00 ,37705854.00 
5151,2020/9/30,12483.65 ,12568.68 ,12466.58 ,12515.61 ,4306132.00 ,37857642.00 
5152,2020/10/5,12567.88 ,12637.62 ,12519.12 ,12548.28 ,4720361.00 ,37982188.00 
5153,2020/10/6,12644.09 ,12706.39 ,12644.09 ,12704.23 ,5185702.00 ,38453895.00 
5154,2020/10/7,12667.51 ,12774.36 ,12619.81 ,12746.37 ,4853747.00 ,38512361.00 
5155,2020/10/8,12832.54 ,12887.19 ,12818.01 ,12887.19 ,5770489.00 ,38935420.00 
5156,2020/10/12,12959.15 ,12997.79 ,12898.89 ,12955.91 ,6482289.00 ,39141194.00 
5157,2020/10/13,12988.44 ,12994.66 ,12857.10 ,12947.13 ,5812233.00 ,39114651.00 
5158,2020/10/14,12927.09 ,12960.00 ,12895.79 ,12919.31 ,6116047.00 ,39032076.00 
5159,2020/10/15,12892.29 ,12909.11 ,12786.26 ,12827.82 ,6066363.00 ,38734821.00 
5160,2020/10/16,12814.16 ,12896.30 ,12750.37 ,12750.37 ,6189889.00 ,38501299.00 
5161,2020/10/19,12803.32 ,12911.41 ,12803.32 ,12908.34 ,5370531.00 ,38977283.00 
5162,2020/10/20,12889.99 ,12917.75 ,12862.37 ,12862.37 ,4737368.00 ,38838509.00 
5163,2020/10/21,12889.88 ,12942.12 ,12846.42 ,12877.25 ,5658937.00 ,38883310.00 
5164,2020/10/22,12854.97 ,12917.03 ,12827.40 ,12917.03 ,5778195.00 ,38996637.00 
5165,2020/10/23,12945.12 ,12963.26 ,12875.23 ,12898.82 ,5327338.00 ,38988020.00 
5166,2020/10/26,12923.55 ,12971.58 ,12894.18 ,12909.03 ,6677343.00 ,39020647.00 
5167,2020/10/27,12867.77 ,12884.32 ,12821.07 ,12875.01 ,6050727.00 ,38917638.00 
5168,2020/10/28,12853.76 ,12879.98 ,12761.33 ,12793.75 ,6285954.00 ,38674512.00 
5169,2020/10/29,12687.64 ,12699.82 ,12583.37 ,12662.91 ,6761490.00 ,38280575.00 
5170,2020/10/30,12651.35 ,12656.29 ,12546.34 ,12546.34 ,6541713.00 ,37931270.00 
5171,2020/11/2,12565.32 ,12594.34 ,12480.66 ,12591.31 ,5294905.00 ,38072959.00 
5172,2020/11/3,12641.28 ,12760.14 ,12641.28 ,12736.01 ,5322961.00 ,38512176.00 
5173,2020/11/4,12766.86 ,12885.28 ,12736.02 ,12867.90 ,6578096.00 ,38915268.00 
5174,2020/11/5,12878.01 ,12918.80 ,12840.40 ,12918.80 ,5603467.00 ,39071780.00 
5175,2020/11/6,12952.49 ,12999.16 ,12927.30 ,12973.53 ,5767873.00 ,39237401.00 
5176,2020/11/9,13053.98 ,13149.90 ,13048.67 ,13127.47 ,6798077.00 ,39703427.00 
5177,2020/11/10,13090.65 ,13142.22 ,13022.92 ,13081.72 ,7757716.00 ,39567439.00 
5178,2020/11/11,13067.04 ,13262.19 ,13067.04 ,13262.19 ,8185194.00 ,40113199.00 
5179,2020/11/12,13324.86 ,13324.86 ,13193.74 ,13221.78 ,6858089.00 ,39988678.00 
5180,2020/11/13,13221.80 ,13273.33 ,13170.12 ,13273.33 ,5864501.00 ,40143802.00 
5181,2020/11/16,13356.74 ,13551.83 ,13356.74 ,13551.83 ,6776528.00 ,40989167.00 
5182,2020/11/17,13723.77 ,13780.12 ,13593.01 ,13593.01 ,6633573.00 ,41112876.00 
5183,2020/11/18,13628.42 ,13773.29 ,13608.72 ,13773.29 ,6591867.00 ,41657151.00 
5184,2020/11/19,13775.26 ,13785.92 ,13700.04 ,13722.43 ,6243552.00 ,41471241.00 
5185,2020/11/20,13702.59 ,13726.22 ,13666.07 ,13716.44 ,5986755.00 ,41453629.00 
5186,2020/11/23,13793.55 ,13921.16 ,13793.55 ,13878.01 ,7028271.00 ,41940445.00 
5187,2020/11/24,13918.84 ,13951.17 ,13798.32 ,13807.13 ,7633875.00 ,41713722.00 
5188,2020/11/25,13860.95 ,13893.20 ,13731.81 ,13738.83 ,7757213.00 ,41510619.00 
5189,2020/11/26,13763.79 ,13856.76 ,13763.79 ,13845.66 ,6910524.00 ,41832080.00 
5190,2020/11/27,13833.21 ,13885.01 ,13811.81 ,13867.09 ,7292147.00 ,41897238.00 
5191,2020/11/30,13917.65 ,13969.39 ,13722.89 ,13722.89 ,10553313.00 ,41471934.00 
5192,2020/12/1,13810.55 ,13885.67 ,13749.71 ,13885.67 ,9170668.00 ,42090973.00 
5193,2020/12/2,13970.51 ,13995.70 ,13894.70 ,13989.14 ,8956941.00 ,42403084.00 
5194,2020/12/3,13988.49 ,14049.58 ,13940.07 ,13977.09 ,8380406.00 ,42354492.00 
5195,2020/12/4,14010.17 ,14149.56 ,14010.17 ,14132.44 ,9326108.00 ,42824494.00 
5196,2020/12/7,14230.00 ,14306.87 ,14142.02 ,14256.60 ,10622974.00 ,43194927.00 
5197,2020/12/8,14251.94 ,14367.00 ,14184.58 ,14360.40 ,8745552.00 ,43512361.00 
5198,2020/12/9,14336.69 ,14427.41 ,14336.69 ,14390.14 ,8859421.00 ,43602659.00 
5199,2020/12/10,14295.15 ,14319.38 ,14191.85 ,14249.49 ,8817637.00 ,43177630.00 
5200,2020/12/11,14298.59 ,14353.17 ,14081.42 ,14261.69 ,9039771.00 ,43212758.00 
5201,2020/12/14,14238.92 ,14270.34 ,14182.25 ,14211.05 ,7705137.00 ,43063859.00 
5202,2020/12/15,14206.33 ,14256.55 ,14053.35 ,14068.52 ,8827642.00 ,42631622.00 
5203,2020/12/16,14145.24 ,14339.50 ,14145.24 ,14304.46 ,7048147.00 ,43346236.00 
5204,2020/12/17,14326.16 ,14338.40 ,14213.49 ,14258.93 ,6227173.00 ,43208469.00 
5205,2020/12/18,14268.13 ,14329.12 ,14245.60 ,14249.96 ,7440315.00 ,43183616.00 
5206,2020/12/21,14273.79 ,14384.96 ,14166.89 ,14384.96 ,8527792.00 ,43593913.00 
5207,2020/12/22,14348.11 ,14411.93 ,14175.69 ,14177.46 ,10869811.00 ,42963893.00 
5208,2020/12/23,14180.70 ,14247.79 ,14134.87 ,14223.09 ,7727365.00 ,43110695.00 
5209,2020/12/24,14256.29 ,14324.42 ,14256.29 ,14280.28 ,7461043.00 ,43210295.00 
5210,2020/12/25,14306.98 ,14400.83 ,14296.97 ,14331.42 ,7354213.00 ,43367091.00 
5211,2020/12/28,14363.45 ,14483.07 ,14363.45 ,14483.07 ,8522466.00 ,43827370.00 
5212,2020/12/29,14500.91 ,14547.07 ,14435.03 ,14472.05 ,9485864.00 ,43796129.00 
5213,2020/12/30,14485.97 ,14695.44 ,14476.69 ,14687.70 ,8345169.00 ,44449295.00 
5214,2020/12/31,14704.53 ,14760.06 ,14646.33 ,14732.53 ,8098938.00 ,44607015.00 
5215,2021/1/4,14720.25 ,14937.13 ,14720.25 ,14902.03 ,9339297.00 ,45168441.00 
5216,2021/1/5,14913.64 ,15000.03 ,14861.99 ,15000.03 ,9179847.00 ,45463512.00 
5217,2021/1/6,15145.85 ,15197.68 ,14837.00 ,14983.13 ,11485851.00 ,45472622.00 
5218,2021/1/7,15059.52 ,15270.40 ,15049.86 ,15214.00 ,8827119.00 ,46124506.00 
5219,2021/1/8,15365.13 ,15463.95 ,15275.38 ,15463.95 ,9249546.00 ,46880291.00 
5220,2021/1/11,15425.58 ,15557.30 ,15395.73 ,15557.30 ,8217768.00 ,47164137.00 
5221,2021/1/12,15549.53 ,15642.03 ,15421.23 ,15500.70 ,9394475.00 ,46985745.00 
5222,2021/1/13,15550.16 ,15778.52 ,15550.16 ,15769.98 ,9111050.00 ,47796920.00 
5223,2021/1/14,15651.20 ,15760.15 ,15620.96 ,15707.19 ,9186986.00 ,47610455.00 
5224,2021/1/15,15987.16 ,16041.59 ,15615.11 ,15616.39 ,10457222.00 ,47330610.00 
5225,2021/1/18,15676.45 ,15676.45 ,15320.97 ,15612.00 ,8298960.00 ,47318911.00 
5226,2021/1/19,15716.64 ,15928.14 ,15716.64 ,15877.37 ,8347997.00 ,48122268.00 
5227,2021/1/20,15934.85 ,16004.32 ,15745.48 ,15806.18 ,10566225.00 ,47905369.00 
5228,2021/1/21,15775.73 ,16238.46 ,15775.73 ,16153.77 ,8832867.00 ,48956977.00 
5229,2021/1/22,15984.89 ,16138.04 ,15973.02 ,16019.03 ,8253605.00 ,48553299.00 
5230,2021/1/25,16006.21 ,16014.96 ,15772.63 ,15946.54 ,8013173.00 ,48338912.00 
5231,2021/1/26,15955.16 ,16023.87 ,15589.21 ,15658.85 ,7841595.00 ,47467413.00 
5232,2021/1/27,15711.76 ,15837.47 ,15642.12 ,15701.45 ,6917641.00 ,47602876.00 
5233,2021/1/28,15519.85 ,15557.02 ,15367.45 ,15415.88 ,8684236.00 ,46737207.00 
5234,2021/1/29,15544.36 ,15603.41 ,15138.31 ,15138.31 ,8619701.00 ,45906547.00 
5235,2021/2/1,15176.56 ,15429.98 ,15089.96 ,15410.09 ,7557427.00 ,46789322.00 
5236,2021/2/2,15546.69 ,15838.15 ,15546.69 ,15760.05 ,8036152.00 ,47852847.00 
5237,2021/2/3,15828.64 ,15896.40 ,15741.16 ,15771.32 ,7809582.00 ,47887789.00 
5238,2021/2/4,15697.75 ,15801.37 ,15606.74 ,15706.22 ,6713485.00 ,47692007.00 
5239,2021/2/5,15805.76 ,15938.09 ,15774.34 ,15802.40 ,6946810.00 ,47983368.00 
5240,2021/2/17,16197.45 ,16406.78 ,16197.45 ,16362.29 ,9219556.00 ,49683598.00 
5241,2021/2/18,16366.23 ,16517.73 ,16323.22 ,16424.51 ,9049755.00 ,49876013.00 
5242,2021/2/19,16376.91 ,16382.70 ,16211.25 ,16341.38 ,8835553.00 ,49625199.00 
5243,2021/2/22,16445.87 ,16579.17 ,16410.16 ,16410.16 ,9631555.00 ,49838532.00 
5244,2021/2/23,16320.88 ,16467.75 ,16211.75 ,16443.40 ,9751868.00 ,49941534.00 
5245,2021/2/24,16329.54 ,16456.94 ,16212.53 ,16212.53 ,10053872.00 ,49242001.00 
5246,2021/2/25,16376.80 ,16474.05 ,16322.27 ,16452.18 ,9928163.00 ,49970220.00 
5247,2021/2/26,16190.04 ,16190.04 ,15953.80 ,15953.80 ,11254308.00 ,48476876.00 
5248,2021/3/2,16127.87 ,16262.91 ,15946.88 ,15946.88 ,9174901.00 ,48486750.00 
5249,2021/3/3,15992.32 ,16211.73 ,15884.55 ,16211.73 ,8339162.00 ,49292375.00 
5250,2021/3/4,16091.75 ,16091.75 ,15840.99 ,15906.41 ,8968387.00 ,48364792.00 
5251,2021/3/5,15759.58 ,15934.43 ,15636.43 ,15855.23 ,7802008.00 ,48209271.00 
5252,2021/3/8,15943.37 ,16074.97 ,15816.50 ,15820.11 ,7904447.00 ,48103271.00 
5253,2021/3/9,15715.07 ,15864.26 ,15657.92 ,15853.09 ,8542385.00 ,48204855.00 
5254,2021/3/10,15921.45 ,15986.07 ,15857.32 ,15911.67 ,6953802.00 ,48384757.00 
5255,2021/3/11,15947.21 ,16216.22 ,15947.21 ,16179.56 ,8174238.00 ,49197468.00 
5256,2021/3/12,16241.55 ,16298.03 ,16166.35 ,16255.18 ,7700933.00 ,49428079.00 
5257,2021/3/15,16256.58 ,16281.91 ,16194.91 ,16249.33 ,7038780.00 ,49412610.00 
